month,cbot_corn_close_last,cbot_corn_close_mean,cbot_corn_monthly_return,cbot_corn_trading_days,cbot_corn_open_first,cbot_corn_high_max,cbot_corn_low_min,cbot_corn_成交量_sum,dce_corn_close_last,dce_corn_close_mean,dce_corn_monthly_return,dce_corn_trading_days,dce_corn_open_first,dce_corn_high_max,dce_corn_low_min,dce_corn_settlement_last,dce_corn_主力成交量_lots_one_side_sum,dce_corn_主力成交额_ten_thousand_yuan_one_side_sum,dce_corn_主力持仓量_lots_one_side_last,dce_corn_主力前结算价_元_吨_last,domestic_wheat_郑商所普麦结算价_元每吨_last,domestic_wheat_郑商所普麦结算价_元每吨_mean,domestic_wheat_郑商所普麦结算价_元每吨_monthly_return,domestic_wheat_郑商所强麦结算价_元每吨_last,domestic_wheat_郑商所强麦结算价_元每吨_mean,domestic_wheat_郑商所强麦结算价_元每吨_monthly_return,domestic_wheat_原国内现货价格_元每吨_last,domestic_wheat_原国内现货价格_元每吨_mean,domestic_wheat_原国内现货价格_元每吨_monthly_return,domestic_wheat_国内现货发布价_元每吨_last,domestic_wheat_国内现货发布价_元每吨_mean,domestic_wheat_国内现货发布价_元每吨_monthly_return,domestic_wheat_国内现货价格_补全_元每吨_last,domestic_wheat_国内现货价格_补全_元每吨_mean,domestic_wheat_国内现货价格_补全_元每吨_monthly_return,domestic_wheat_国内普麦期货价格_补全_元每吨_last,domestic_wheat_国内普麦期货价格_补全_元每吨_mean,domestic_wheat_国内普麦期货价格_补全_元每吨_monthly_return,domestic_wheat_国内强麦期货价格_补全_元每吨_last,domestic_wheat_国内强麦期货价格_补全_元每吨_mean,domestic_wheat_国内强麦期货价格_补全_元每吨_monthly_return,domestic_wheat_郑商所普麦成交量_sum,domestic_wheat_郑商所强麦成交量_sum,domestic_wheat_郑商所普麦持仓量_last,domestic_wheat_郑商所强麦持仓量_last,domestic_wheat_observation_days,corn_import_年份,corn_import_月份,corn_import_商品大类编码,corn_import_进口数量_千克,corn_import_进口金额_人民币,corn_import_unit_price_yuan_per_kg,weather_内蒙古自治区_precipitation_sum_mm,weather_内蒙古自治区_precipitation_mean_mm,weather_内蒙古自治区_temperature_mean_c,weather_内蒙古自治区_temperature_min_c,weather_内蒙古自治区_temperature_max_c,weather_内蒙古自治区_grid_point_count_last,weather_吉林_precipitation_sum_mm,weather_吉林_precipitation_mean_mm,weather_吉林_temperature_mean_c,weather_吉林_temperature_min_c,weather_吉林_temperature_max_c,weather_黑龙江_precipitation_sum_mm,weather_黑龙江_precipitation_mean_mm,weather_黑龙江_temperature_mean_c,weather_黑龙江_temperature_min_c,weather_黑龙江_temperature_max_c,dce_corn_close_current_month_ret,pca_001,pca_002,pca_003,pca_004,pca_005,pca_006,pca_007,pca_008,pca_009,pca_010,pca_011,pca_012,pca_013,pca_014,pca_015,pca_016,pca_017,pca_018,pca_019,pca_020,pca_021,pca_022,pca_023,pca_024,pca_025,pca_026,pca_027,pca_028,pca_029,pca_030,pca_031,pca_032,dce_corn_close_next_month,dce_corn_close_next_month_ret,dce_corn_close_next_month_direction,spike
2020-10,398.5,398.89772727272725,0.0514511873350922,22,379.0,422.25,377.25,4514196,2621,2580.5,0.0619935170178282,16,2499,2629,2495,2608,13809054,35579342.84,0,2599,2341,2439.875,-0.033044197,2722,2702.6875,0.0457164809834806,2464.0,2437.375,0.0292397660818712,2464.0,2437.375,0.0292397660818712,2464.0,2424.322580645161,0.0292397660818712,2341,2431.451612903226,-0.033044197,2722,2674.548387096774,0.0457164809834806,28,2708,10,651,31,2020,10,1005,1141403093,1722358931,1.5089839352660663,14.401,0.4645483870967742,3.312903225806452,-0.458,8.28,417,22.69,0.7319354838709675,5.010129032258063,-0.855,11.477,55.546,1.7918064516129033,2.96241935483871,-2.146,9.17,0.0619935170178282,0.19486333,0.2385308,0.014417017,-0.115994535,-0.12420661,-0.13688469,-0.022640347,-0.031483587,0.08485013,-0.0186684,0.013933097,-0.062297788,0.071935974,-0.17408796,0.046077583,-0.070971735,-0.2082884,-0.0818865,-0.11261656,-0.009545829,-0.03620537,-0.13097082,0.048779447,-0.032730233,0.12359643,0.1330664,-0.07131214,-0.15171985,0.07581238,-0.038373128,0.025328444,-0.005476527,2681,0.0228920259442961,1,1.0
2020-11,419.75,415.5875,0.0533249686323713,20,396.0,430.5,393.0,3530881,2681,2592.190476190476,0.0228920259442961,21,2624,2688,2492,2671,10961561,28304960.200000003,980322,2655,2322,2403.904761904762,-0.00811619,2622,2671.7619047619046,-0.036737693,2466.0,2466.5714285714284,0.0008116883116882,2466.0,2466.5714285714284,0.0008116883116882,2466.0,2466.4666666666667,0.0008116883116882,2322,2395.9,-0.00811619,2622,2671.366666666667,-0.036737693,46,937,10,585,30,2020,11,1005,1225895358,1936214257,1.5794286554431998,13.748,0.4582666666666667,-4.968266667,-12.828,1.408,417,42.378,1.4126,-4.155833333,-14.689,4.46,26.452,0.8817333333333334,-8.038466667,-15.908,0.05,0.0228920259442961,0.15750754,-0.35531452,-0.102861464,-0.047645476,-0.18852106,-0.24058515,0.13244481,0.12066777,-0.07021253,-0.1278383,0.0624854,0.03496413,-0.20791318,-0.119276896,-0.0102991825,0.062055744,0.09281694,-0.102665715,-0.13190943,0.042719707,-0.06279652,-0.06473125,0.08038863,-0.053072702,-0.04303136,-0.05156009,-0.04063543,-0.0186398,-0.00065181794,0.00070615293,0.025385799,-0.024736062,2742,0.0227527042148452,1,1.0
2020-12,484.0,435.46590909090907,0.1530673019654556,22,420.0,485.75,409.0,1652641,2742,2644.913043478261,0.0227527042148452,23,2681,2747,2556,2737,13000125,34388916.88,1061496,2713,2366,2365.0,0.0189491817398794,2615,2605.7391304347825,-0.002669718,2456.0,2462.608695652174,-0.00405515,2456.0,2462.608695652174,-0.00405515,2456.0,2462.709677419354,-0.00405515,2366,2366.0967741935483,0.0189491817398794,2615,2604.1935483870966,-0.002669718,15,1097,10,284,31,2020,12,1005,2216971837,3423586951,1.5442627163152367,1.6069999999999998,0.0518387096774193,-16.07058065,-23.539,-12.691,417,1.1820000000000002,0.0381290322580645,-15.60312903,-22.729,-8.237,2.5010000000000003,0.0806774193548387,-19.52554839,-25.621,-13.482,0.0227527042148452,0.19537371,-0.19619153,-0.063921966,0.28154865,0.030071592,-0.032711968,0.029558022,0.14405242,-0.2043013,-0.07111033,-0.020340014,-0.06340049,0.012098399,0.008477809,-0.09565777,0.0060714637,-0.057675026,-0.07149027,-0.101924084,0.098539405,-0.030983677,-0.073977314,0.04185066,0.03714046,-0.085807174,-0.012583401,0.040049337,-0.024575813,0.062256582,-0.1198426,0.01972372,0.06084197,2714,-0.010211524,0,1.0
2021-01,547.0,513.9125,0.1301652892561984,20,485.75,553.75,479.5,4285317,2714,2812.45,-0.010211524,20,2755,2930,2704,2720,13929728,39306602.10999999,0,2746,2519,2527.85,0.0646661031276416,2696,2712.1,0.0309751434034417,2552.0,2516.7,0.0390879478827361,2552.0,2516.7,0.0390879478827361,2552.0,2512.5806451612902,0.0390879478827361,2519,2514.7419354838707,0.0646661031276416,2696,2700.4193548387098,0.0309751434034417,121,2546,18,728,31,2021,1,1005,3013902646,4689415169,1.5559278848053408,3.311,0.1068064516129032,-17.11141935,-26.223,-9.701,417,13.722,0.4426451612903226,-17.25635484,-26.232,-6.69,9.056,0.2921290322580644,-23.13212903,-28.052,-15.493,-0.010211524,0.19176692,-0.26703322,0.34289113,0.007903649,-0.083528705,0.121701576,0.18473247,-0.07244821,-0.108368315,-0.049174383,-0.010431454,-0.048029825,0.015754893,-0.04306594,-0.08945365,0.13600722,0.14243208,-0.025706181,0.059611186,0.07594498,0.012728265,-0.045508474,-0.0138824545,0.00855328,0.0061038346,0.11644575,0.0018197319,0.0065187626,0.07179373,-0.018395869,-0.013293864,0.01225649,2777,0.0232129697862932,1,0.0
2021-02,555.5,548.9819045293899,0.0155393053016452,21,549.0,574.25,524.75,3555918,2777,2789.9333333333334,0.0232129697862932,15,2714,2855,2714,2800,9367842,26135774.89,0,2818,2415,2511.733333333333,-0.041286225,2750,2725.6666666666665,0.0200296735905045,2552.0,2552.0,0.0,2552.0,2552.0,0.0,2552.0,2552.0,0.0,2415,2510.1071428571427,-0.041286225,2750,2721.5714285714284,0.0200296735905045,22,1857,15,806,28,2021,2,1005,1780464556,2919056633,1.6394915715469036,6.059999999999999,0.2164285714285714,-9.464642857,-19.858,-3.27,417,9.886,0.3530714285714286,-11.36617857,-22.54,-2.893,14.036,0.5012857142857143,-17.75153571,-29.345,-6.294,0.0232129697862932,0.10764179,-0.2617632,-0.24202013,-0.17852145,0.010329616,-0.0604252,0.04967909,-0.14004855,-0.034522634,-0.04154967,-0.10530986,0.05212738,-0.011758773,-0.03857058,-0.033670872,0.081676476,-0.05659599,0.13003866,0.10528251,0.11302154,0.0020843132,-0.015531548,0.031662714,0.022341209,-0.027038058,0.062147263,-0.103993975,0.0077296942,-0.07728687,0.025491044,-0.053523604,-0.057823293,2631,-0.052574721,0,1.0
2021-03,564.25,552.804347826087,0.0157515751575156,23,560.5,571.25,532.75,1760037,2631,2725.043478260869,-0.052574721,23,2783,2831,2605,2624,12471134,34037469.72,545537,2650,2496,2491.1739130434785,0.0335403726708074,2760,2764.782608695652,0.0036363636363636,2536.0,2547.6521739130435,-0.006269592,2536.0,2547.6521739130435,-0.006269592,2536.0,2547.7419354838707,-0.006269592,2496,2490.7419354838707,0.0335403726708074,2760,2764.709677419354,0.0036363636363636,3,1004,19,801,31,2021,3,1005,1930632213,3234392831,1.6753024264388985,13.718,0.442516129032258,-0.410612903,-10.316,5.977,417,21.225,0.6846774193548387,-0.23383871,-12.931,6.915,29.919,0.9651290322580646,-4.690774194,-19.592,3.326,-0.052574721,0.16267289,-0.21269748,0.26593378,-0.014400967,0.0018395657,0.012818687,-0.07001585,-0.24803354,0.039752476,-0.06153891,-0.15275636,-0.073571704,0.06131723,0.052482504,-0.12815738,-0.0037242013,0.122280166,-0.08339439,-0.05377772,-0.02067999,0.07277199,-0.04030916,0.00034200688,0.11257175,0.012020453,0.013826619,-0.01093297,0.053538077,0.05538128,-0.021103052,-0.038495757,0.0033527426,2733,0.0387685290763968,1,0.0
2021-04,740.0,616.0714285714286,0.3114754098360655,21,575.0,746.25,549.75,3430707,2733,2691.095238095238,0.0387685290763968,21,2633,2779,2593,2736,9273173,24967677.16,591569,2757,2435,2496.04761904762,-0.024439103,2746,2752.4761904761904,-0.005072464,2542.0,2539.04761904762,0.002365930599369,2542.0,2539.04761904762,0.002365930599369,2542.0,2538.6666666666665,0.002365930599369,2435,2490.233333333333,-0.024439103,2746,2754.0,-0.005072464,55,535,2,731,30,2021,4,1005,1849782431,3124816434,1.6892886328857126,20.053,0.6684333333333332,5.858233333333334,-0.355,13.449,417,17.803,0.5934333333333334,6.499033333333332,-0.278,13.073,26.648,0.8882666666666665,3.883666666666667,-3.726,11.629,0.0387685290763968,-0.29353663,0.064150095,0.010907082,-0.036472455,0.17483214,-0.088896714,-0.033705715,-0.10370307,-0.07915371,0.053141315,-0.19211185,-0.0020996048,-0.091352925,-0.13562456,0.03896734,0.09784058,0.07718261,0.056045406,0.07789906,0.009277678,0.04026267,-0.10722725,0.015790015,0.027629374,0.006034907,0.068784975,-0.018627021,-0.021422423,-0.05151997,0.006869167,0.054871168,0.029517122,2666,-0.024515185,0,1.0
2021-05,666.8800048828125,695.9347621372768,-0.098810804,21,740.0,775.0,602.75,1537027,2666,2760.611111111112,-0.024515185,18,2759,2887,2655,2683,10387030,28720499.090000007,595732,2686,2589,2530.3888888888887,0.0632443531827515,2766,2781.055555555556,0.0072833211944647,2576.0,2553.777777777778,0.013375295043273,2576.0,2553.777777777778,0.013375295043273,2576.0,2551.935483870968,0.013375295043273,2589,2515.2258064516127,0.0632443531827515,2766,2774.8064516129034,0.0072833211944647,25,1491,16,808,31,2021,5,1005,3154141654,5608685011,1.778196931608069,32.412,1.045548387096774,12.605645161290324,6.541,19.38,417,47.687000000000005,1.5382903225806452,13.282451612903223,6.126,21.013,78.821,2.5426129032258062,11.457709677419354,6.199,18.679,-0.024515185,0.031609233,-0.030343227,-0.028512157,-0.09569675,0.044278454,0.13772802,0.119382806,0.20971927,-0.07106144,-0.056015573,0.09091153,0.0725743,0.27609262,-0.13602936,-0.285422,0.10178787,0.114858,-0.0019482776,0.027597567,-0.20172086,0.059265826,0.0074749803,-0.01317914,0.026517559,-0.0400498,0.023860527,-0.13755722,-0.06472884,-0.032051384,0.014703461,0.06892954,0.016297873,2613,-0.01987997,0,0.0
2021-06,720.0,672.4090909090909,0.0796545026515258,22,666.0,743.25,629.5,3529556,2613,2661.619047619048,-0.01987997,21,2663,2768,2556,2614,10249015,27266355.24,566391,2621,2437,2493.5714285714284,-0.058709927,2767,2761.1428571428573,0.0003615328994939,2558.0,2539.5238095238096,-0.006987578,2558.0,2539.5238095238096,-0.006987578,2558.0,2536.5333333333333,-0.006987578,2437,2491.733333333333,-0.058709927,2767,2759.766666666667,0.0003615328994939,49,808,10,616,30,2021,6,1005,3568625348,6736000191,1.887561605416249,67.92099999999999,2.264033333333333,19.381066666666666,11.535,23.398,417,144.60799999999998,4.820266666666666,18.370600000000003,12.6,22.516,117.63200000000002,3.9210666666666674,18.248933333333337,11.353,22.488,-0.01987997,0.11182076,-0.1944389,0.38063046,-0.09369955,0.047143146,0.027779663,-0.1499901,-0.16204555,-0.058846783,-0.19069956,0.05133289,-0.008844083,-0.03466993,-0.07260364,0.049798947,0.13666712,-0.05910423,-0.08227758,0.05203688,-0.013860966,0.00797902,-0.053454626,-0.019247437,0.034969386,0.08568922,0.06394562,0.015973782,0.067973316,-0.011031683,0.084400475,0.014881782,-0.036109578,2573,-0.015308075,0,0.0
2021-07,547.0,605.0833333333334,-0.240277778,21,719.75,750.5,536.75,891073,2573,2569.7727272727275,-0.015308075,22,2613,2657,2502,2569,11709182,30118319.27,0,2563,2521,2521.7727272727275,0.0344686089454246,2772,2764.818181818182,0.0018070112034693,2528.0,2549.7272727272725,-0.011727912,2528.0,2549.7272727272725,-0.011727912,2528.0,2550.0,-0.011727912,2521,2519.483870967742,0.0344686089454246,2772,2764.5806451612902,0.0018070112034693,42,417,4,577,31,2021,7,1005,2861695861,5388054268,1.8828186256373105,121.21700000000004,3.910225806451614,23.3448064516129,20.249,25.672,417,122.625,3.955645161290323,24.19029032258064,19.093,26.725,162.694,5.248193548387096,23.27506451612903,18.027,26.11,-0.015308075,-0.24739598,-0.022559363,-0.012517703,-0.07963771,0.021267032,-0.11955895,-0.18281977,0.12963235,0.042777408,-0.08477611,-0.13709429,0.032363474,0.06579649,-0.090960726,0.1052551,0.077100284,0.1293919,-0.117537506,0.03866445,0.0024673326,0.014056337,-0.13854064,0.015830025,-0.039966814,0.02181874,0.06510685,0.048972994,0.024229495,-0.052326247,0.007073805,0.009360675,-0.015511031,2487,-0.033424019,0,0.0
2021-08,534.0,552.2272727272727,-0.023765996,22,547.25,589.5,524.0,2143796,2487,2553.181818181818,-0.033424019,22,2572,2629,2472,2483,10316580,26352198.92,807879,2481,2432,2491.954545454545,-0.035303451,2679,2759.590909090909,-0.033549784,2586.0,2564.5454545454545,0.0229430379746835,2586.0,2564.5454545454545,0.0229430379746835,2586.0,2564.6451612903224,0.0229430379746835,2432,2494.6451612903224,-0.035303451,2679,2760.1612903225805,-0.033549784,5,1098,2,0,31,2021,8,1005,3234517925,6484702789,2.0048436704829826,81.80699999999999,2.638935483870968,19.214483870967747,14.962,22.595,417,175.61,5.664838709677419,20.24,16.665,24.463,138.55900000000003,4.469645161290323,19.060774193548383,13.313,22.226,-0.033424019,0.24075133,0.29596928,-0.0692088,-0.104237266,-0.12418129,-0.14981492,-0.073452905,0.09106803,0.19526908,0.055027355,-0.1550236,-0.019786531,-0.056305885,-0.06664435,-0.060416453,0.0718912,0.059436206,-0.071183115,0.21128269,-0.0018645682,0.17873259,0.055862047,-0.084777884,0.0143878,-0.013798913,-0.07258096,0.006263097,-0.04359814,0.0428335,-0.08706765,0.032474533,0.047280543,2520,0.0132689987937273,1,0.0
2021-09,536.75,518.8522727272727,0.0051498127340823,22,534.0,548.5,487.75,1536902,2520,2470.15,0.0132689987937273,20,2486,2520,2429,2497,11668895,28823672.630000003,821784,2475,2540,2504.55,0.044407894736842,2813,2833.4,0.0500186636804778,2602.0,2590.3,0.0061871616395978,2602.0,2590.3,0.0061871616395978,2602.0,2589.9333333333334,0.0061871616395978,2540,2503.633333333333,0.044407894736842,2813,2834.4,0.0500186636804778,9,37,1,2,30,2021,9,1005,3533183896,6951976625,1.9676237721083512,65.704,2.1901333333333333,14.766566666666666,8.532,19.472,417,81.851,2.7283666666666666,15.651199999999998,10.605,19.447,83.85600000000001,2.7952000000000004,13.418766666666665,6.441,18.603,0.0132689987937273,0.107281104,0.15135556,0.02465457,0.0006247267,0.05118057,-0.18553051,-0.0035177527,0.0075859507,-0.055378906,0.076896176,0.25278544,0.03784976,0.0844383,-0.08539926,-0.19368008,-0.011214766,0.10150422,0.15685791,0.031761248,0.036133923,0.011750977,-0.09019407,-0.27112052,0.013663473,0.016961575,0.10459634,0.055314165,-0.0023088858,-0.059122685,0.003978129,-0.08611068,-0.046772305,2627,0.0424603174603175,1,1.0
2021-10,568.25,536.6190476190476,0.0586865393572426,21,536.75,569.25,506.75,2882131,2627,2569.5625,0.0424603174603175,16,2510,2644,2480,2610,10621782,27254150.039999995,0,2590,2550,2540.4375,0.0039370078740157,2919,2929.875,0.0376821898329184,2690.0,2650.625,0.0338201383551115,2690.0,2650.625,0.0338201383551115,2690.0,2639.0967741935483,0.0338201383551115,2550,2541.064516129032,0.0039370078740157,2919,2899.774193548388,0.0376821898329184,4,1354,1,221,31,2021,10,1005,1302103402,2617402283,2.0101339716797697,14.362,0.4632903225806452,4.243741935483872,-2.325,10.673,417,49.68699999999999,1.602806451612903,6.047290322580645,-2.184,13.116,27.019,0.8715806451612904,3.234451612903226,-3.395,8.651,0.0424603174603175,0.113049924,-0.21347669,0.30068603,-0.011759298,-0.025780892,-0.20045051,-0.027661165,-0.18864147,-0.033062823,0.06541632,0.11954617,0.058217764,-0.0023972157,0.038995422,0.020416033,0.102870874,-0.077273436,-0.026354996,-0.014821889,-0.031637534,0.08573362,-0.04137281,0.092122205,0.044361044,-0.12737863,0.005862707,-0.045592222,0.009385976,-0.029550916,-0.032522008,-0.021843348,0.033150658,2645,0.0068519223448801,1,1.0
2021-11,567.0,570.8928571428571,-0.002199736,21,568.0,589.0,547.75,3647862,2645,2667.681818181818,0.0068519223448801,22,2627,2736,2605,2660,11055060,29516714.82,572539,2657,2550,2550.0,0.0,2932,2970.7272727272725,0.0044535799931484,2814.0,2787.5454545454545,0.0460966542750929,2814.0,2787.5454545454545,0.0460966542750929,2814.0,2791.4,0.0460966542750929,2550,2550.0,0.0,2932,2968.6666666666665,0.0044535799931484,0,1335,1,107,30,2021,11,1005,787279205,1558640330,1.9797808961561485,10.259,0.3419666666666667,-4.6797,-10.509,2.873,417,38.693,1.2897666666666665,-3.480866667,-11.66,5.97,40.848,1.3616,-6.481866667,-13.768,1.941,0.0068519223448801,0.00024304679,-0.012419633,-0.08707007,-0.04529024,-0.19958292,-0.026464159,0.20473213,-0.04030344,-0.03402319,-0.036194906,0.13472481,-0.11136115,0.04848268,-0.24720588,-0.06724035,-0.001257746,0.117651075,0.060382403,0.06334246,-0.12317137,0.11956292,-0.013852687,0.13651273,-0.023454761,0.039030485,0.046171326,-0.0053347284,-0.002302814,-0.004738165,-0.014673218,0.09654827,0.059861317,2672,0.0102079395085066,1,1.0
2021-12,593.25,592.4913038170856,0.0462962962962962,23,568.0,617.75,567.0,1452272,2672,2702.9565217391305,0.0102079395085066,23,2645,2756,2632,2673,9876392,26696578.230000004,1015352,2681,2422,2511.043478260869,-0.050196078,2939,2938.695652173913,0.0023874488403818,2844.0,2831.5652173913045,0.0106609808102344,2844.0,2831.5652173913045,0.0106609808102344,2844.0,2831.032258064516,0.0106609808102344,2422,2512.8387096774195,-0.050196078,2939,2938.967741935484,0.0023874488403818,1,314,0,93,31,2021,12,1005,1331833970,2627500569,1.972843934142932,3.0860000000000003,0.0995483870967742,-12.35970968,-21.325,-4.839,417,4.757999999999999,0.1534838709677419,-12.82658065,-24.967,-1.624,10.383,0.3349354838709678,-20.29629032,-33.279,-6.773,0.0102079395085066,0.03096202,0.172607,0.008275936,0.0014583736,-0.15981011,-0.049440306,0.018624242,0.23827156,-0.25680733,-0.047017768,-0.12561883,-0.12761137,0.00052902894,0.02751902,-0.086428225,-0.031907286,0.014673286,0.088121735,0.037493605,-0.030812504,0.00088092673,-0.055209003,0.04617819,0.08102875,-0.019969385,0.025951445,-0.036650106,0.014481127,-0.07437054,0.020418035,0.033244513,-0.024967248,2763,0.0340568862275449,1,1.0
2022-01,626.0,609.375,0.0552043826380108,20,599.0,642.5,584.75,3455998,2763,2725.736842105264,0.0340568862275449,19,2675,2783,2670,2768,8421100,22945770.6,0,2771,2421,2421.5263157894738,-0.000412882,2923,2943.894736842105,-0.005444029,2870.0,2859.4444444444443,0.0091420534458508,2870.0,2859.4444444444443,0.0091420534458508,2870.0,2859.1612903225805,0.0091420534458508,2421,2421.548387096774,-0.000412882,2923,2941.1612903225805,-0.005444029,0,80,0,89,31,2022,1,1005,2754159456,5581952088,2.0267352624916426,3.06,0.0987096774193548,-13.93903226,-16.465,-10.806,417,2.1049999999999995,0.0679032258064516,-15.43454839,-18.977,-11.031,5.317,0.171516129032258,-22.11641935,-26.572,-17.222,0.0340568862275449,0.16663875,-0.38450605,-0.19069433,-0.14478213,-0.05839888,-0.09458363,0.016338522,0.045763284,0.004970535,-0.06284972,-0.055969246,-0.13080995,-0.077446766,-0.06432464,0.041178588,0.17502983,0.022389038,-0.021444622,0.029798439,0.0058136242,-0.016905604,-0.04792166,-0.058938514,-0.04072374,-0.10757053,0.03222887,-0.052174527,0.034691993,-0.019239925,-0.0035136451,-0.02001192,-0.12187737,2856,0.0336590662323561,1,1.0
2022-02,697.5,650.3684210526316,0.1142172523961662,19,626.0,718.75,610.25,3560196,2856,2788.875,0.0336590662323561,16,2785,2867,2733,2843,8262925,23077011.43,1286532,2840,2421,2421.0,0.0,3199,2969.25,0.0944235374615121,2920.0,2880.5,0.0174216027874565,2920.0,2880.5,0.0174216027874565,2920.0,2878.714285714286,0.0174216027874565,2421,2421.0,0.0,3199,2966.285714285714,0.0944235374615121,0,5369,0,625,28,2022,2,1005,1929483407,4033583611,2.0904992478123963,4.052,0.1447142857142857,-12.72825,-16.726,-5.657,417,4.423,0.1579642857142857,-11.88546429,-15.976,-4.547,6.542,0.2336428571428571,-16.32514286,-21.248,-9.389,0.0336590662323561,0.1553722,-0.1987175,-0.31942627,-0.19551988,-0.060652368,0.08929756,0.0034997172,-0.023080599,-0.025528857,-0.017833292,-0.045539867,0.05579713,0.121931076,0.055481713,-0.016423361,0.13379201,-0.09063765,0.07718648,0.05034863,0.19032001,0.016993118,0.12165793,-0.02009175,0.0019602245,0.027543068,0.0441381,0.0513496,0.054257426,-0.011867045,0.015415628,-0.058144797,-0.035702627,2840,-0.005602241,0,1.0
2022-03,748.75,747.4239130434783,0.0734767025089606,23,699.75,800.0,699.75,1427187,2840,2874.9565217391305,-0.005602241,23,2863,2932,2820,2843,9857252,28361987.379999995,727962,2839,2363,2388.217391304348,-0.023957043,3408,3454.391304347826,0.0653329165364176,3194.0,3159.7391304347825,0.0938356164383562,3194.0,3159.7391304347825,0.0938356164383562,3194.0,3162.516129032258,0.0938356164383562,2363,2389.1935483870966,-0.023957043,3408,3457.064516129032,0.0653329165364176,0,39350,0,214,31,2022,3,1005,2413230315,4955069158,2.053293101450203,12.195000000000002,0.3933870967741936,-1.794129032,-7.37,3.284,417,30.122,0.9716774193548388,-2.084322581,-8.517,4.036,21.945,0.7079032258064516,-5.718967742,-11.648,0.071,-0.005602241,0.1553506,-0.12691273,-0.10017199,0.19387388,0.12232501,-0.030618334,-0.214407,-0.1455865,-0.072314486,-0.048896864,-0.14449026,-0.0771309,0.1942353,-0.025503848,0.0037607749,-0.023744198,0.02537786,-0.032417163,-0.0010414867,0.07104845,0.055097822,0.030456223,0.0056190514,0.029842969,-0.0180209,0.050528806,0.027560482,0.021482237,0.07012626,0.07747946,0.031260915,-0.110422514,3044,0.0718309859154928,1,0.0
2022-04,818.25,786.297619047619,0.0928213689482471,21,748.5,827.0,730.25,2398102,3044,2964.368421052632,0.0718309859154928,19,2850,3046,2833,3027,7772199,23072853.75,0,3009,3006,2463.157894736842,0.2721117223867964,3062,3244.0526315789475,-0.101525822,3232.0,3144.0,0.0118973074514714,3232.0,3144.0,0.0118973074514714,3232.0,3147.2,0.0118973074514714,3006,2447.866666666667,0.2721117223867964,3062,3268.9,-0.101525822,315,341,63,3,30,2022,4,1005,2209471942,4575980326,2.071074196062364,13.245,0.4414999999999999,6.216633333333333,0.483,10.997,417,26.947,0.8982333333333333,7.334,-0.435,14.149,41.966,1.3988666666666667,4.0789,-2.644,11.691,0.0718309859154928,-0.20207566,0.18662973,-0.08628065,0.23431695,0.15740314,0.042978894,-0.016975261,-0.04584154,-0.07390845,0.081766725,-0.15510584,0.041116312,-0.024674911,-0.010562903,0.050133448,0.06835129,-0.01639206,0.14118992,0.026958434,0.05849165,0.11525049,-0.037824795,0.03515879,0.035359144,0.025805037,0.014083343,-0.008703925,-0.0061112307,-0.024672223,0.04796196,0.090970024,-0.048059504,2935,-0.035808147,0,1.0
2022-05,753.5,788.4031815962358,-0.079132295,22,811.5,822.0,747.25,1306918,2935,2975.842105263158,-0.035808147,19,3035,3035,2919,2935,7637105,22737028.789999995,1270711,2933,3059,3106.0526315789475,0.0176314038589486,3500,3453.736842105264,0.1430437622468974,3136.0,3153.368421052632,-0.02970297,3136.0,3153.368421052632,-0.02970297,3136.0,3164.064516129032,-0.02970297,3059,3089.5806451612902,0.0176314038589486,3500,3408.483870967742,0.1430437622468974,138,1211,10,109,31,2022,5,1005,2080679311,4385568764,2.107758144570699,22.434,0.7236774193548388,13.340870967741935,5.269,18.978,417,71.273,2.2991290322580644,13.196677419354838,3.676,20.045,73.975,2.386290322580645,11.139516129032256,4.032,16.57,-0.035808147,0.04726971,-0.23506595,-0.03184147,-0.13758372,0.23764393,0.03774802,-0.09153458,0.059609376,-0.08590496,0.07923423,0.0332159,-0.15064274,0.229071,-0.117015764,0.06609939,0.08762505,-0.028616304,-0.009008437,-0.033683855,-0.05886166,-0.020128623,0.06826855,0.021105878,0.059806515,0.027116494,-0.114814185,-0.03944322,-0.062296513,-0.050688494,-0.05362333,0.0441006,-0.013702756,2780,-0.052810903,0,0.0
